h,fPlus,fMinus,deltaForward,dfForward,dfCentral
0.1,inf,inf,inf,nan,nan
0.01,0.000996404983576781,inf,0.0014903151586054264,0.14903151586054264,0.14903151586054264
0.001,-0.0031249787306298913,0.009295837770873505,-0.002631068555601246,-2.631068555601246,-6.210408250751698
0.0001,-0.0009827608324760604,6.314792133343874e-05,-0.000488850657447415,-4.88850657447415,-5.2295437690474955
1e-05,-0.0005457691895051084,-0.00044136934152072625,-5.185901447646302e-05,-5.185901447646302,-5.219992399219109
1e-06,-0.0004991266627504274,-0.0004886999060905737,-5.216487721781959e-06,-5.216487721781959,-5.213378329926854
1e-07,-0.0004944321305705443,-0.0004933882021779254,-5.21955541898933e-07,-5.21955541898933,-5.219641963094546
1e-08,-0.0004939624220602354,-0.0004938710601768434,-5.224703159001365e-08,-5.224703159001365,-4.568094169599135
1e-09,-0.0004939153948887451,-0.0004939049551685457,-5.219860099714424e-09,-5.219860099714424,-5.219860099714424
1e-10,-0.0004939106971354476,-0.0004939227379073827,-5.221068022365216e-10,-5.221068022365216,60.20385967531183
1e-11,-0.0004939102271398496,-0.0004939101229032303,-5.211120424064575e-11,-5.211120424064575,-5.211830966800335
1e-12,-0.0004939101803008725,-0.0004939101698132617,-5.272227099339943e-12,-5.272227099339943,-5.243805389909539
1e-13,-0.000493910175554447,-0.0004939101745312655,-5.258016244624741e-13,-5.258016244624741,-5.115907697472721
1e-14,-0.000493910175071278,-0.0004939101749575911,-4.263256414560601e-14,-4.263256414560601,-5.6843418860808015
1e-15,-0.0004939101750286454,-0.0004939101750286454,0.0,0.0,0.0
1e-16,-0.0004939101750286454,-0.000493923259914709,0.0,0.0,65424430.31776202
1e-17,-0.0004939101750286454,-0.0004939101750286454,0.0,0.0,0.0
1e-18,-0.0004939101750286454,-0.0004939101750286454,0.0,0.0,0.0
1e-19,-0.0004939101750286454,-0.0004939101750286454,0.0,0.0,0.0
1e-20,-0.0004939101750286454,-0.0004939101750286454,0.0,0.0,0.0
1e-21,-0.0004939101750286454,-0.0004939101750286454,0.0,0.0,0.0
1e-22,-0.0004939101750286454,-0.0004939101750286454,0.0,0.0,0.0
